attack_element_correct_id,str_scales_physical,str_overwrite_physical,str_influence_physical,str_scales_magic,str_overwrite_magic,str_influence_magic,str_scales_fire,str_overwrite_fire,str_influence_fire,str_scales_lightning,str_overwrite_lightning,str_influence_lightning,str_scales_holy,str_overwrite_holy,str_influence_holy,dex_scales_physical,dex_overwrite_physical,dex_influence_physical,dex_scales_magic,dex_overwrite_magic,dex_influence_magic,dex_scales_fire,dex_overwrite_fire,dex_influence_fire,dex_scales_lightning,dex_overwrite_lightning,dex_influence_lightning,dex_scales_holy,dex_overwrite_holy,dex_influence_holy,int_scales_physical,int_overwrite_physical,int_influence_physical,int_scales_magic,int_overwrite_magic,int_influence_magic,int_scales_fire,int_overwrite_fire,int_influence_fire,int_scales_lightning,int_overwrite_lightning,int_influence_lightning,int_scales_holy,int_overwrite_holy,int_influence_holy,fai_scales_physical,fai_overwrite_physical,fai_influence_physical,fai_scales_magic,fai_overwrite_magic,fai_influence_magic,fai_scales_fire,fai_overwrite_fire,fai_influence_fire,fai_scales_lightning,fai_overwrite_lightning,fai_influence_lightning,fai_scales_holy,fai_overwrite_holy,fai_influence_holy,arc_scales_physical,arc_overwrite_physical,arc_influence_physical,arc_scales_magic,arc_overwrite_magic,arc_influence_magic,arc_scales_fire,arc_overwrite_fire,arc_influence_fire,arc_scales_lightning,arc_overwrite_lightning,arc_influence_lightning,arc_scales_holy,arc_overwrite_holy,arc_influence_holy
50001,1,-1.0,10.0,0,-1.0,100.0,1,-1.0,10.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,10.0,1,-1.0,10.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,10.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,10.0,1,-1.0,10.0,1,-1.0,10.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50002,1,-1.0,20.0,0,-1.0,100.0,1,-1.0,20.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,20.0,1,-1.0,20.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,20.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,20.0,1,-1.0,20.0,1,-1.0,20.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50003,1,-1.0,30.0,0,-1.0,100.0,1,-1.0,30.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,30.0,1,-1.0,30.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,30.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,30.0,1,-1.0,30.0,1,-1.0,30.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50004,1,-1.0,40.0,0,-1.0,100.0,1,-1.0,40.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,40.0,1,-1.0,40.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,40.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,40.0,1,-1.0,40.0,1,-1.0,40.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50005,1,-1.0,50.0,0,-1.0,100.0,1,-1.0,50.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,50.0,1,-1.0,50.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,50.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,50.0,1,-1.0,50.0,1,-1.0,50.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50006,1,-1.0,60.0,0,-1.0,100.0,1,-1.0,60.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,60.0,1,-1.0,60.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,60.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,60.0,1,-1.0,60.0,1,-1.0,60.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50007,1,-1.0,70.0,0,-1.0,100.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,70.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,70.0,1,-1.0,70.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50008,1,-1.0,80.0,0,-1.0,100.0,1,-1.0,80.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,80.0,1,-1.0,80.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,80.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,80.0,1,-1.0,80.0,1,-1.0,80.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50009,1,-1.0,90.0,0,-1.0,100.0,1,-1.0,90.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,90.0,1,-1.0,90.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,90.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,90.0,1,-1.0,90.0,1,-1.0,90.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50010,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50101,1,10.0,100.0,0,-1.0,100.0,1,10.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,10.0,100.0,1,10.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,10.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,10.0,100.0,1,10.0,100.0,1,10.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50102,1,20.0,100.0,0,-1.0,100.0,1,20.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,20.0,100.0,1,20.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,20.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,20.0,100.0,1,20.0,100.0,1,20.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50103,1,30.0,100.0,0,-1.0,100.0,1,30.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,30.0,100.0,1,30.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,30.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,30.0,100.0,1,30.0,100.0,1,30.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50104,1,40.0,100.0,0,-1.0,100.0,1,40.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,40.0,100.0,1,40.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,40.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,40.0,100.0,1,40.0,100.0,1,40.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50105,1,50.0,100.0,0,-1.0,100.0,1,50.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,50.0,100.0,1,50.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,50.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,50.0,100.0,1,50.0,100.0,1,50.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50106,1,60.0,100.0,0,-1.0,100.0,1,60.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,60.0,100.0,1,60.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,60.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,60.0,100.0,1,60.0,100.0,1,60.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50107,1,70.0,100.0,0,-1.0,100.0,1,70.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,70.0,100.0,1,70.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,70.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,70.0,100.0,1,70.0,100.0,1,70.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50108,1,80.0,100.0,0,-1.0,100.0,1,80.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,80.0,100.0,1,80.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,80.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,80.0,100.0,1,80.0,100.0,1,80.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50109,1,90.0,100.0,0,-1.0,100.0,1,90.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,90.0,100.0,1,90.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,90.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,90.0,100.0,1,90.0,100.0,1,90.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
50110,1,100.0,100.0,0,-1.0,100.0,1,100.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,100.0,100.0,1,100.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,100.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,100.0,100.0,1,100.0,100.0,1,100.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51000,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51010,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51020,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51030,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51040,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51050,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51060,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51070,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51080,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51090,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0
51100,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,1,15.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
51110,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0
51120,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0,1,25.0,100.0
52000,1,-1.0,70.0,0,-1.0,100.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,70.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,70.0,1,-1.0,70.0,1,-1.0,70.0,0,-1.0,100.0,1,50.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200300,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200301,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200302,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200320,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200321,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200330,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200340,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200350,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200351,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200360,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200370,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200400,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
200420,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
