attack_element_correct_id,str_scales_physical,str_overwrite_physical,str_influence_physical,str_scales_magic,str_overwrite_magic,str_influence_magic,str_scales_fire,str_overwrite_fire,str_influence_fire,str_scales_lightning,str_overwrite_lightning,str_influence_lightning,str_scales_holy,str_overwrite_holy,str_influence_holy,dex_scales_physical,dex_overwrite_physical,dex_influence_physical,dex_scales_magic,dex_overwrite_magic,dex_influence_magic,dex_scales_fire,dex_overwrite_fire,dex_influence_fire,dex_scales_lightning,dex_overwrite_lightning,dex_influence_lightning,dex_scales_holy,dex_overwrite_holy,dex_influence_holy,int_scales_physical,int_overwrite_physical,int_influence_physical,int_scales_magic,int_overwrite_magic,int_influence_magic,int_scales_fire,int_overwrite_fire,int_influence_fire,int_scales_lightning,int_overwrite_lightning,int_influence_lightning,int_scales_holy,int_overwrite_holy,int_influence_holy,fai_scales_physical,fai_overwrite_physical,fai_influence_physical,fai_scales_magic,fai_overwrite_magic,fai_influence_magic,fai_scales_fire,fai_overwrite_fire,fai_influence_fire,fai_scales_lightning,fai_overwrite_lightning,fai_influence_lightning,fai_scales_holy,fai_overwrite_holy,fai_influence_holy,arc_scales_physical,arc_overwrite_physical,arc_influence_physical,arc_scales_magic,arc_overwrite_magic,arc_influence_magic,arc_scales_fire,arc_overwrite_fire,arc_influence_fire,arc_scales_lightning,arc_overwrite_lightning,arc_influence_lightning,arc_scales_holy,arc_overwrite_holy,arc_influence_holy
10063400,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10071100,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10071200,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10081700,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10081900,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10091100,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10091600,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,400.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10091800,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10091814,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10091815,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10092200,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,400.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10101600,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10110300,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10110310,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10131000,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0
10131100,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10131200,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10141300,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10160400,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10160410,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
10160420,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20000000,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010000,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010100,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010101,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010102,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010103,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010104,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010105,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,5.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010200,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010300,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010301,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010302,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010400,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010500,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010600,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010601,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20010700,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20050000,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,80.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20050010,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,150.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20050020,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,100.0,100.0,0,-1.0,100.0
20200620,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20200680,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20201700,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20202031,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20203001,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
20203190,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0,1,-1.0,100.0,0,-1.0,100.0,0,-1.0,100.0
